Dvote,year,state,evotes,constant,n1,n2,n3,n4,s1,s2,s3,s4,s5,s6,s7,s8,s9,r1,r2,r3,r4,r5,r6
0.468,1968,37,6,1,0.4189,0.49,0,1.3,0.026,-0.028,0,0,-0.133333333,-0.183207564,0.3048,-0.068857978,0,0,0,0,0,0,0
0.52,1968,38,29,1,0.4189,0.49,0,1.3,0.039,0.011,0,0,-0.012315271,-0.183207564,0.1071,0.001229439,0,0,0,0,0,0,0
0.668,1968,39,4,1,0.4189,0.49,0,1.3,0.196,0.135,0,0,0.166666667,0.416792436,0.693,0.2325,0,0,0,0,0,0,0
0.437,1968,40,8,1,0.4189,0.49,0,1.3,-0.202,0.011,0,0,0.362903226,1.916792436,-0.5476,-0.2325,0,0,0,0,0,0,0
0.441,1968,41,4,1,0.4189,0.49,0,1.3,-0.057,-0.083,0,0,-0.353333333,2.416792436,-0.0197,-0.2325,0,0,0,0,0,0,0
0.426,1968,42,11,1,0.4189,0.49,0,1.3,-0.058,-0.037,0,0,0.085858586,-0.483207564,-0.2737,-0.205315077,0,0,0,0,0,0,0
0.507,1968,43,25,1,0.4189,0.49,0,1.3,-0.045,-0.016,0,0,0.48,1.816792436,-0.2663,-0.025962226,0,0,0,0,0,0,0
0.396,1968,44,4,1,0.4189,0.49,0,1.3,-0.066,-0.049,0,0,-0.355072464,-5.083207564,-0.2153,-0.232368515,0,0,0,0,0,0,0
0.452,1968,45,3,1,0.4189,0.49,0,1.3,0.05,-0.087,0,0,-0.128378378,1.816792436,0.1404,-0.116478796,0,0,0,0,0,0,0
0.428,1968,46,12,1,0.4189,0.49,0,1.3,-0.076,-0.028,0,0,0.388888889,-0.383207564,-0.6992,-0.219980678,0,0,0,0,0,0,0
0.511,1968,47,9,1,0.4189,0.49,0,1.3,0.011,-0.013,0,0,-0.055555556,2.116792436,0.3543,-0.071475721,0,0,0,0,0,0,0
0.549,1968,48,7,1,0.4189,0.49,0,1.3,0.066,0.026,0,0,0.15,-0.183207564,0.2172,0.063181932,0,0,0,0,0,0,0
0.48,1968,49,12,1,0.4189,0.49,0,1.3,0.009,-0.02,0,0,-0.035353535,-0.683207564,0.1926,-0.08293467,0,0,0,0,0,0,0
0.389,1968,50,3,1,0.4189,0.49,0,1.3,-0.047,-0.051,0,0,-0.057377049,-3.883207564,-0.2202,-0.206905825,0,0,0,0,0,0,0
NA,1964,1,10,1,0.6915,0.74,0.74,1.12,0.073,0.167,0,0,0.481132075,2.448293305,-0.5169,0.3175,0,0,-1,-1,0,0,0
0.659,1964,2,3,1,0.6915,0.74,0.74,1.12,-0.01,NA,0,0,0,3.448293305,0.2181,0.14523025,0,0,0,0,0,0,0
0.495,1964,3,5,1,0.6915,0.74,0.74,1.12,-0.057,-0.033,-1,0,0.1,-0.551706695,-0.3627,-0.096115425,0,0,0,0,0,0,0
0.564,1964,4,6,1,0.6915,0.74,0.74,1.12,0.037,0.112,0,0,0.5,2.248293305,-0.2121,0.314780208,0,0,-1,0,0,0,0
0.592,1964,5,40,1,0.6915,0.74,0.74,1.12,0.029,0.047,0,0,0.15,1.148293305,0.1496,0.106612147,0,0,0,0,0,0,0
0.616,1964,6,6,1,0.6915,0.74,0.74,1.12,-0.05,-0.021,0,0,-0.130769231,0.348293305,-0.0206,-0.065106592,0,0,0,0,0,0,0
0.679,1964,7,8,1,0.6915,0.74,0.74,1.12,0.036,-0.059,0,0,-0.12244898,0.148293305,0.4493,0.125434892,0,0,0,0,1,0,0
0.611,1964,8,3,1,0.6915,0.74,0.74,1.12,0.007,0.025,0,0,0.185714286,1.248293305,-0.186,0.144223404,0,0,0,0,0,0,0
0.512,1964,9,14,1,0.6915,0.74,0.74,1.12,-0.016,0.005,0,0,0.379032258,2.248293305,-0.3438,0.05478572,0,0,-1,0,0,0,0
0.459,1964,10,12,1,0.6915,0.74,0.74,1.12,0.125,0.244,0,0,0.490243902,2.548293305,-0.4633,0.3175,0,0,-1,-1,0,0,0
0.788,1964,11,4,1,0.6915,0.74,0.74,1.12,-0.001,NA,0,0,0.284313725,0.848293305,0.5367,0.3175,0,0,0,0,0,0,0
0.509,1964,12,4,1,0.6915,0.74,0.74,1.12,-0.039,-0.034,0,0,-0.03968254,-5.051706695,-0.3122,-0.051251588,0,0,0,0,0,0,0
0.595,1964,13,26,1,0.6915,0.74,0.74,1.12,0,-0.051,0,0,-0.017241379,-0.851706695,0.0039,0.072148753,0,0,0,0,0,0,0
0.562,1964,14,13,1,0.6915,0.74,0.74,1.12,-0.053,-0.023,0,0,-0.055555556,-0.651706695,-0.008,-0.078530673,0,0,0,0,0,0,0
0.62,1964,15,9,1,0.6915,0.74,0.74,1.12,-0.069,-0.014,0,0,-0.231481481,-0.451706695,0.0031,-0.10842879,0,0,0,0,0,0,0
0.545,1964,16,7,1,0.6915,0.74,0.74,1.12,-0.108,-0.079,0,0,-0.212,-3.451706695,-0.5155,-0.288441775,0,0,0,0,0,0,0
0.642,1964,17,9,1,0.6915,0.74,0.74,1.12,-0.037,0.032,0,0,0.237373737,-0.251706695,-0.0821,0.027356587,0,0,0,0,0,0,0
0.432,1964,18,10,1,0.6915,0.74,0.74,1.12,0.137,0.004,0,0,0.5,2.248293305,-0.3767,0.3175,0,0,-1,-1,0,0,0
0.688,1964,19,4,1,0.6915,0.74,0.74,1.12,-0.071,-0.131,0,0,-0.228476821,-0.251706695,0.4677,-0.248197763,0,0,0,0,1,0,0
0.655,1964,20,10,1,0.6915,0.74,0.74,1.12,0.035,-0.022,0,0,0.323943662,1.648293305,0.2438,0.163001426,0,0,0,0,0,0,0
0.765,1964,21,14,1,0.6915,0.74,0.74,1.12,0.061,-0.017,0,0,0.125,-1.151706695,0.534,0.3175,0,0,0,0,1,0,0
0.668,1964,22,21,1,0.6915,0.74,0.74,1.12,0.01,0.021,0,0,-0.027272727,2.748293305,0.1034,0.139718004,0,0,0,0,0,0,0
0.639,1964,23,10,1,0.6915,0.74,0.74,1.12,0.006,0.04,0,1,0.11567,-1.551706695,0.2634,0.153447275,0,0,0,0,0,0,0
0.129,1964,24,7,1,0.6915,0.74,0.74,1.12,NA,0.282,0,0,0.5,0.948293305,-0.761,0.3175,0,0,-1,-1,0,0,0
0.641,1964,25,12,1,0.6915,0.74,0.74,1.12,0.002,0.079,0,0,0.119631902,-0.851706695,0.0945,0.183848648,0,0,0,0,0,0,0
0.592,1964,26,4,1,0.6915,0.74,0.74,1.12,-0.014,0.007,0,0,-0.106382979,-9.351706695,0.3816,0.062028231,0,0,0,0,0,0,0
0.526,1964,27,5,1,0.6915,0.74,0.74,1.12,-0.122,-0.077,0,0,-0.22,-5.551706695,-0.7822,-0.3175,0,0,0,0,0,0,0
0.586,1964,28,3,1,0.6915,0.74,0.74,1.12,0.011,-0.002,0,0,0.175675676,2.248293305,-0.2915,0.125935226,0,0,0,0,0,0,0
0.636,1964,29,4,1,0.6915,0.74,0.74,1.12,-0.037,-0.084,0,0,-0.134760705,-0.351706695,-0.1827,-0.096706604,0,0,0,0,1,0,0
0.659,1964,30,17,1,0.6915,0.74,0.74,1.12,0.003,-0.076,0,0,0.149122807,-0.051706695,0.4239,0.016845801,0,0,0,0,0,0,0
0.594,1964,31,4,1,0.6915,0.74,0.74,1.12,0.003,-0.002,0,0,0.390625,-0.951706695,-0.1434,0.095764913,0,0,0,0,0,0,0
0.687,1964,32,43,1,0.6915,0.74,0.74,1.12,0.025,-0.034,0,-1,-0.066666667,-0.451706695,0.298,0.123250119,0,0,0,0,0,0,0
0.562,1964,33,13,1,0.6915,0.74,0.74,1.12,0.02,0.085,0,0,0.325,1.248293305,-0.5367,0.240776999,0,0,-1,0,0,0,0
0.581,1964,34,4,1,0.6915,0.74,0.74,1.12,-0.056,-0.04,0,0,-0.119469027,-21.6517067,-0.1912,-0.102634417,0,0,0,0,0,0,0
0.629,1964,35,26,1,0.6915,0.74,0.74,1.12,-0.034,-0.033,0,0,-0.144444444,-0.351706695,-0.2095,-0.036225046,0,0,0,0,0,0,0
0.558,1964,36,8,1,0.6915,0.74,0.74,1.12,-0.091,0.027,0,0,0.291666667,-0.651706695,-0.2404,-0.125959669,0,0,0,0,0,0,0
0.639,1964,37,6,1,0.6915,0.74,0.74,1.12,-0.028,0.026,0,0,0.016666667,0.248293305,0.3048,0.046052052,0,0,0,0,0,0,0
0.652,1964,38,29,1,0.6915,0.74,0.74,1.12,0.011,0.012,0,0,0.02173913,-0.951706695,0.1071,0.134442943,0,0,0,0,0,0,0
0.809,1964,39,4,1,0.6915,0.74,0.74,1.12,0.135,-0.005,0,0,0.25257732,-1.151706695,0.693,0.3175,0,0,0,0,1,0,0
0.411,1964,40,8,1,0.6915,0.74,0.74,1.12,0.011,0.221,0,0,0.5,0.348293305,-0.5476,0.3175,0,0,-1,-1,0,0,0
0.556,1964,41,4,1,0.6915,0.74,0.74,1.12,-0.083,-0.006,0,0,-0.273333333,-13.0517067,-0.0197,-0.138723603,0,0,0,0,0,0,0
0.555,1964,42,11,1,0.6915,0.74,0.74,1.12,-0.037,0.05,0,0,0.287878788,1.748293305,-0.2737,0.073158527,0,0,-1,0,0,0,0
0.634,1964,43,25,1,0.6915,0.74,0.74,1.12,-0.016,0.087,1,0,0.445945946,-0.751706695,-0.2663,0.140805101,0,0,-1,0,0,0,0
0.547,1964,44,4,1,0.6915,0.74,0.74,1.12,-0.049,-0.068,0,0,-0.03125,-2.451706695,-0.2153,-0.116748562,0,0,0,0,0,0,0
0.663,1964,45,3,1,0.6915,0.74,0.74,1.12,-0.087,-0.144,0,0,-0.321621622,-0.651706695,0.1404,-0.304647739,0,0,0,0,1,0,0
0.537,1964,46,12,1,0.6915,0.74,0.74,1.12,-0.028,-0.013,0,0,0.45959596,2.948293305,-0.6992,8.48E-05,0,0,-1,0,0,0,0
0.624,1964,47,9,1,0.6915,0.74,0.74,1.12,-0.013,0.035,0,0,0.015151515,-2.951706695,0.3543,0.095692193,0,0,0,0,0,0,0
0.679,1964,48,7,1,0.6915,0.74,0.74,1.12,0.026,0.037,0,0,0.32,-0.151706695,0.2172,0.205786811,0,0,0,0,0,0,0
0.622,1964,49,12,1,0.6915,0.74,0.74,1.12,-0.02,-0.042,0,0,-0.025252525,0.148293305,0.1926,-0.006195024,0,0,0,0,0,0,0
0.566,1964,50,3,1,0.6915,0.74,0.74,1.12,-0.051,-0.023,0,0,-0.125,-3.251706695,-0.2202,-0.071243108,0,0,0,0,0,0,0
0.574,1960,1,11,1,0.4946,-0.68,0,-0.39,0.166,0.178,0,0,0.5,1.390938307,-0.5169,0.145,-0.190641065,0,0,0,0,0,0
0.491,1960,2,3,1,0.4946,-0.68,0,-0.39,NA,NA,0,0,0.35,-2.009061693,0.2181,0.03773025,-0.06447399,0,0,0,0,0,0
0.444,1960,3,4,1,0.4946,-0.68,0,-0.39,-0.033,-0.029,0,0,0.1875,-4.409061693,-0.3627,-0.118058319,0.045695874,0,0,0,0,0,0
0.538,1960,4,8,1,0.4946,-0.68,0,-0.39,0.112,0.114,0,0,0.5,4.590938307,-0.2121,0.145,-0.19551395,0,0,0,0,0,0
0.497,1960,5,32,1,0.4946,-0.68,0,-0.39,0.047,0.01,-1,0,0.094936709,-2.309061693,0.1496,0.017106479,-0.004362735,0,0,0,0,0,0
0.451,1960,6,6,1,0.4946,-0.68,0,-0.39,-0.021,-0.053,0,0,0.176923077,-2.809061693,-0.0206,-0.120071499,-0.033555022,0,0,0,0,0,0
0.537,1960,7,8,1,0.4946,-0.68,0,-0.39,-0.059,-0.005,0,0,0.001792115,-1.209061693,0.4493,-0.145,0.236461824,0,0,0,1,0,0
0.508,1960,8,3,1,0.4946,-0.68,0,-0.39,0.025,0.034,0,0,0.242857143,-0.309061693,-0.186,0.074437286,-0.08879702,0,0,0,0,0,0
0.485,1960,9,10,1,0.4946,-0.68,0,-0.39,0.005,0.004,0,0,0.468421053,-1.809061693,-0.3438,-0.000498163,-0.111601647,0,0,0,0,0,0
0.626,1960,10,12,1,0.4946,-0.68,0,-0.39,0.244,0.251,0,0,0.5,0.290938307,-0.4633,0.145,-0.205458464,0,0,0,0,0,0
0.5,1960,11,3,1,0.4946,-0.68,0,-0.39,NA,NA,0,0,0.147058824,-5.209061693,0.5367,0.145,0.100974223,0,0,0,0,0,0
0.462,1960,12,4,1,0.4946,-0.68,0,-0.39,-0.034,-0.101,0,0,0.093220339,0.990938307,-0.3122,-0.145,-0.157017875,0,0,0,0,0,0
0.501,1960,13,27,1,0.4946,-0.68,0,-0.39,-0.051,-0.029,0,0,0.019774011,0.290938307,0.0039,-0.051316447,0.072956054,0,0,0,0,0,0
0.448,1960,14,13,1,0.4946,-0.68,0,-0.39,-0.023,-0.032,0,0,0.29,-0.709061693,-0.008,-0.102535167,-0.085199948,0,0,0,0,0,0
0.432,1960,15,10,1,0.4946,-0.68,0,-0.39,-0.014,-0.088,0,0,-0.055555556,3.590938307,0.0031,-0.14249886,-0.058505006,0,0,0,0,0,0
0.393,1960,16,8,1,0.4946,-0.68,0,-0.39,-0.079,-0.139,0,0,-0.052,5.790938307,-0.5155,-0.145,-0.091658564,0,0,0,0,0,0
0.464,1960,17,10,1,0.4946,-0.68,0,-0.39,0.032,0.055,0,0,0.3,2.490938307,-0.0821,0.114346999,-0.124110918,0,0,0,0,0,0
0.638,1960,18,10,1,0.4946,-0.68,0,-0.39,0.004,0.083,0,0,0.5,2.290938307,-0.3767,0.083014979,0.122751037,0,0,0,0,0,0
0.43,1960,19,5,1,0.4946,-0.68,0,-0.39,-0.131,-0.108,0,0,-0.11589404,-0.809061693,0.4677,-0.145,0.046487195,0,0,0,1,0,0
0.536,1960,20,9,1,0.4946,-0.68,0,-0.39,-0.022,-0.004,0,0,0.443089431,0.090938307,0.2438,-0.069388884,-0.012565572,0,0,0,0,0,0
0.603,1960,21,16,1,0.4946,-0.68,0,-0.39,-0.017,0.01,1,-1,0.104166667,-0.609061693,0.534,-0.042332419,0.292775185,0,0,0,1,0,0
0.511,1960,22,20,1,0.4946,-0.68,0,-0.39,0.021,-0.003,0,0,0,-2.309061693,0.1034,0.0250775,0.030840773,0,0,0,0,0,0
0.507,1960,23,11,1,0.4946,-0.68,0,-0.39,0.04,-0.002,0,0,0.11567,-0.009061693,0.2634,0.069962527,0.046081567,0,0,0,0,0,0
NA,1960,24,8,1,0.4946,-0.68,0,-0.39,0.282,0.158,0,0,0.5,3.290938307,-0.761,0.145,-0.191141623,0,0,0,0,0,0
0.503,1960,25,13,1,0.4946,-0.68,0,-0.39,0.079,0.046,0,0,0.213375796,1.590938307,0.0945,0.145,-0.054840815,0,0,0,0,0,0
0.487,1960,26,4,1,0.4946,-0.68,0,-0.39,0.007,-0.043,0,0,0.163043478,5.390938307,0.3816,-0.049355315,0.000528205,0,0,0,0,0,0
0.379,1960,27,6,1,0.4946,-0.68,0,-0.39,-0.077,-0.137,0,0,-0.22,3.590938307,-0.7822,-0.145,-0.043386861,0,0,0,0,0,0
0.512,1960,28,3,1,0.4946,-0.68,0,-0.39,-0.002,-0.06,0,0,0.20212766,-5.009061693,-0.2915,-0.085427272,-0.045646971,0,0,0,0,0,0
0.464,1960,29,4,1,0.4946,-0.68,0,-0.39,-0.084,-0.055,0,0,-0.156641604,-2.709061693,-0.1827,-0.145,0.145628562,0,0,0,1,0,0
0.504,1960,30,16,1,0.4946,-0.68,0,-0.39,-0.076,-0.021,0,0,0.066666667,-1.809061693,0.4239,-0.145,0.176512931,0,0,0,0,0,0
0.504,1960,31,4,1,0.4946,-0.68,0,-0.39,-0.002,-0.003,0,0,0.409090909,2.790938307,-0.1434,-0.023773889,0.1722942,0,0,0,0,0,0
0.526,1960,32,45,1,0.4946,-0.68,0,-0.39,-0.034,-0.006,0,0,-0.113333333,-0.809061693,0.298,-0.0988196,0.127399681,0,0,0,0,0,0
0.521,1960,33,14,1,0.4946,-0.68,0,-0.39,0.085,0.093,0,0,0.466666667,0.490938307,-0.5367,0.145,-0.211710116,0,0,0,0,0,0
0.445,1960,34,4,1,0.4946,-0.68,0,-0.39,-0.04,-0.16,0,0,-0.066371681,3.490938307,-0.1912,-0.145,0.031808262,0,0,0,0,0,0
0.467,1960,35,25,1,0.4946,-0.68,0,-0.39,-0.033,-0.014,0,0,0.061151079,-1.209061693,-0.2095,-0.103662129,-0.009976741,0,0,0,0,0,0
0.41,1960,36,8,1,0.4946,-0.68,0,-0.39,0.027,0.008,0,0,0.424369748,3.490938307,-0.2404,0.05209502,-0.178301385,0,0,0,0,0,0
0.473,1960,37,6,1,0.4946,-0.68,0,-0.39,0.026,-0.055,0,0,0.05,-1.109061693,0.3048,-0.018663554,-0.103271696,0,0,0,0,0,0
0.512,1960,38,32,1,0.4946,-0.68,0,-0.39,0.012,0.025,0,0,0.014285714,-0.109061693,0.1071,0.037051535,0.090801765,0,0,0,0,0,0
0.636,1960,39,4,1,0.4946,-0.68,0,-0.39,-0.005,0.045,0,0,0.21,1.090938307,0.693,0.02248767,0.382596991,0,0,0,1,0,0
0.512,1960,40,8,1,0.4946,-0.68,0,-0.39,0.221,0.061,0,0,0.5,0.590938307,-0.5476,0.145,-0.206727154,0,0,0,0,0,0
0.418,1960,41,4,1,0.4946,-0.68,0,-0.39,-0.006,-0.139,0,0,-0.073333333,-4.209061693,-0.0197,-0.145,-0.032578686,0,0,0,0,0,0
0.464,1960,42,11,1,0.4946,-0.68,0,-0.39,0.05,0.052,0,0,0.338383838,1.490938307,-0.2737,0.145,-0.1993138,0,0,0,0,0,0
0.51,1960,43,24,1,0.4946,-0.68,0,-0.39,0.087,0.088,0,1,0.5,2.790938307,-0.2663,0.054086371,-0.027795789,0,0,0,0,0,0
0.452,1960,44,4,1,0.4946,-0.68,0,-0.39,-0.068,-0.035,0,0,0.15625,-1.209061693,-0.2153,-0.145,-0.173679616,0,0,0,0,0,0
0.414,1960,45,3,1,0.4946,-0.68,0,-0.39,-0.144,-0.163,0,0,-0.316326531,-2.609061693,0.1404,-0.145,0.097585827,0,0,0,1,0,0
0.473,1960,46,12,1,0.4946,-0.68,0,-0.39,-0.013,-0.011,0,0,0.45,1.790938307,-0.6992,-0.054496611,-0.164533991,0,0,0,0,0,0
0.488,1960,47,9,1,0.4946,-0.68,0,-0.39,0.035,0.006,0,0,0.166666667,0.690938307,0.3543,0.068393866,-0.097714593,0,0,0,0,0,0
0.527,1960,48,8,1,0.4946,-0.68,0,-0.39,0.037,0.073,0,0,0.35,2.590938307,0.2172,0.145,-0.170179396,0,0,0,0,0,0
0.481,1960,49,12,1,0.4946,-0.68,0,-0.39,-0.042,-0.058,0,0,0.05,-1.109061693,0.1926,-0.145,0.108417313,0,0,0,0,0,0
0.45,1960,50,3,1,0.4946,-0.68,0,-0.39,-0.023,-0.074,0,0,0.035714286,-3.109061693,-0.2202,-0.145,-0.073981306,0,0,0,0,0,0
0.589,1956,1,11,1,0.4409,-0.69,-0.69,-0.46,0.178,NA,0,0,0.5,-4.756458048,-0.5169,-0.084589061,0,0,0,0,0,0,0
0.389,1956,3,4,1,0.4409,-0.69,-0.69,-0.46,-0.029,0.027,0,0,0.25,-3.156458048,-0.3627,-0.05721803,0,0,0,0,0,0,0
0.534,1956,4,8,1,0.4409,-0.69,-0.69,-0.46,0.114,NA,0,0,0.47979798,-2.656458048,-0.2121,0.135,0,0,0,0,0,0,0
0.444,1956,5,32,1,0.4409,-0.69,-0.69,-0.46,0.01,0.004,0,-1,-0.078947368,-1.956458048,0.1496,-0.067022754,0,0,0,0,0,0,0
0.401,1956,6,6,1,0.4409,-0.69,-0.69,-0.46,-0.053,0.003,0,0,-0.0625,-0.556458048,-0.0206,-0.127001251,0,0,0,0,0,0,0
0.363,1956,7,8,1,0.4409,-0.69,-0.69,-0.46,-0.005,-0.033,0,0,-0.166666667,-1.056458048,0.4493,-0.056967207,0,0,0,0,0,0,0
0.447,1956,8,3,1,0.4409,-0.69,-0.69,-0.46,0.034,-0.03,0,0,0.271428571,-11.25645805,-0.186,0.029647506,0,0,0,0,0,0,0
0.427,1956,9,10,1,0.4409,-0.69,-0.69,-0.46,0.004,NA,0,0,0.436842105,-8.156458048,-0.3438,0.061267855,0,0,0,0,0,0,0
0.666,1956,10,12,1,0.4409,-0.69,-0.69,-0.46,0.251,NA,0,0,0.485365854,-1.356458048,-0.4633,0.135,0,0,0,0,0,0,0
0.388,1956,12,4,1,0.4409,-0.69,-0.69,-0.46,-0.101,-0.01,0,0,-0.110169492,0.843541952,-0.3122,-0.135,0,0,0,0,0,0,0
0.404,1956,13,27,1,0.4409,-0.69,-0.69,-0.46,-0.029,-0.019,1,0,-0.013157895,-2.156458048,0.0039,-0.02365457,0,0,0,0,0,0,0
0.399,1956,14,13,1,0.4409,-0.69,-0.69,-0.46,-0.032,-0.028,0,0,-0.126262626,-2.456458048,-0.008,-0.11148206,0,0,0,0,0,0,0
0.408,1956,15,10,1,0.4409,-0.69,-0.69,-0.46,-0.088,-0.01,0,0,-0.324074074,11.14354195,0.0031,-0.135,0,0,0,0,0,0,0
0.343,1956,16,8,1,0.4409,-0.69,-0.69,-0.46,-0.139,-0.07,0,0,-0.212,9.043541952,-0.5155,-0.135,0,0,0,0,0,0,0
0.454,1956,17,10,1,0.4409,-0.69,-0.69,-0.46,0.055,0.028,0,0,0.27,3.343541952,-0.0821,0.135,0,0,0,0,0,0,0
0.426,1956,18,10,1,0.4409,-0.69,-0.69,-0.46,0.083,NA,0,0,0.5,-2.356458048,-0.3767,0.135,0,0,0,0,0,0,0
0.291,1956,19,5,1,0.4409,-0.69,-0.69,-0.46,-0.108,-0.097,0,0,-0.283783784,-0.856458048,0.4677,-0.135,0,0,0,0,0,0,0
0.4,1956,20,9,1,0.4409,-0.69,-0.69,-0.46,-0.004,-0.031,0,0,0.296747967,-2.556458048,0.2438,-0.053330854,0,0,0,0,0,0,0
0.405,1956,21,16,1,0.4409,-0.69,-0.69,-0.46,0.01,0.035,0,0,0.029166667,0.743541952,0.534,0.042253794,0,0,0,0,0,0,0
0.443,1956,22,20,1,0.4409,-0.69,-0.69,-0.46,-0.003,-0.032,0,0,-0.032110092,1.043541952,0.1034,-0.054151108,0,0,0,0,0,0,0
0.462,1956,23,11,1,0.4409,-0.69,-0.69,-0.46,-0.002,0.065,0,0,0.11567,1.643541952,0.2634,0.043602584,0,0,0,0,0,0,0
0.704,1956,24,8,1,0.4409,-0.69,-0.69,-0.46,0.158,NA,0,0,0.5,-2.556458048,-0.761,0.135,0,0,0,0,0,0,0
0.501,1956,25,13,1,0.4409,-0.69,-0.69,-0.46,0.046,-0.007,0,0,0.117834395,1.643541952,0.0945,0.135,0,0,0,0,0,0,0
0.429,1956,26,4,1,0.4409,-0.69,-0.69,-0.46,-0.043,0.027,0,0,0.021276596,2.043541952,0.3816,-0.081361651,0,0,0,0,0,0,0
0.345,1956,27,6,1,0.4409,-0.69,-0.69,-0.46,-0.137,-0.065,0,0,-0.22,12.44354195,-0.7822,-0.135,0,0,0,0,0,0,0
0.42,1956,28,3,1,0.4409,-0.69,-0.69,-0.46,-0.06,-0.008,0,0,0.138297872,2.643541952,-0.2915,-0.135,0,0,0,0,0,0,0
0.338,1956,29,4,1,0.4409,-0.69,-0.69,-0.46,-0.055,-0.053,0,0,-0.159033079,1.243541952,-0.1827,-0.135,0,0,0,0,0,0,0
0.346,1956,30,16,1,0.4409,-0.69,-0.69,-0.46,-0.021,-0.047,0,0,-0.166666667,0.243541952,0.4239,-0.105413794,0,0,0,0,0,0,0
0.42,1956,31,4,1,0.4409,-0.69,-0.69,-0.46,-0.003,0.043,0,0,0.445454545,-0.856458048,-0.1434,0.023477841,0,0,0,0,0,0,0
0.388,1956,32,45,1,0.4409,-0.69,-0.69,-0.46,-0.006,0.004,0,0,-0.1,1.243541952,0.298,-0.056072447,0,0,0,0,0,0,0
0.507,1956,33,14,1,0.4409,-0.69,-0.69,-0.46,0.093,NA,0,0,0.424369748,0.043541952,-0.5367,0.135,0,0,0,0,0,0,0
0.382,1956,34,4,1,0.4409,-0.69,-0.69,-0.46,-0.16,-0.07,0,0,-0.482300885,1.343541952,-0.1912,-0.135,0,0,0,0,0,0,0
0.389,1956,35,25,1,0.4409,-0.69,-0.69,-0.46,-0.014,-0.022,0,0,-0.159090909,-1.256458048,-0.2095,-0.065911013,0,0,0,0,0,0,0
0.449,1956,36,8,1,0.4409,-0.69,-0.69,-0.46,0.008,0.103,0,0,0.341666667,1.943541952,-0.2404,0.104588285,0,0,0,0,0,0,0
0.448,1956,37,6,1,0.4409,-0.69,-0.69,-0.46,-0.055,-0.042,0,0,-0.083333333,1.943541952,0.3048,-0.135,0,0,0,0,0,0,0
0.434,1956,38,32,1,0.4409,-0.69,-0.69,-0.46,0.025,-0.044,0,0,0.035885167,-1.156458048,0.1071,-0.004456481,0,0,0,0,0,0,0
0.417,1956,39,4,1,0.4409,-0.69,-0.69,-0.46,0.045,0.058,0,0,0.17,2.043541952,0.693,0.135,0,0,0,0,0,0,0
0.643,1956,40,8,1,0.4409,-0.69,-0.69,-0.46,0.061,NA,0,0,0.5,3.443541952,-0.5476,0.135,0,0,0,0,0,0,0
0.416,1956,41,4,1,0.4409,-0.69,-0.69,-0.46,-0.139,-0.048,0,0,-0.26,10.14354195,-0.0197,-0.135,0,0,0,0,0,0,0
0.497,1956,42,11,1,0.4409,-0.69,-0.69,-0.46,0.052,NA,0,1,0.306122449,0.243541952,-0.2737,0.135,0,0,0,0,0,0,0
0.443,1956,43,24,1,0.4409,-0.69,-0.69,-0.46,0.088,NA,-1,0,0.5,1.243541952,-0.2663,0.135,0,0,0,0,0,0,0
0.354,1956,44,4,1,0.4409,-0.69,-0.69,-0.46,-0.035,0.021,0,0,-0.05,-2.356458048,-0.2153,-0.070502204,0,0,0,0,0,0,0
0.278,1956,45,3,1,0.4409,-0.69,-0.69,-0.46,-0.163,-0.149,0,0,-0.400414938,0.043541952,0.1404,-0.135,0,0,0,0,0,0,0
0.409,1956,46,12,1,0.4409,-0.69,-0.69,-0.46,-0.011,NA,0,0,0.44,1.543541952,-0.6992,-0.022957587,0,0,0,0,0,0,0
0.457,1956,47,9,1,0.4409,-0.69,-0.69,-0.46,0.006,0.028,0,0,0.005050505,5.043541952,0.3543,0.0252974,0,0,0,0,0,0,0
0.459,1956,48,8,1,0.4409,-0.69,-0.69,-0.46,0.073,0.052,0,0,0.257575758,-1.456458048,0.2172,0.135,0,0,0,0,0,0,0
0.38,1956,49,12,1,0.4409,-0.69,-0.69,-0.46,-0.058,-0.001,0,0,-0.132653061,-1.756458048,0.1926,-0.135,0,0,0,0,0,0,0
0.399,1956,50,3,1,0.4409,-0.69,-0.69,-0.46,-0.074,-0.002,0,0,-0.071428571,-0.256458048,-0.2202,-0.135,0,0,0,0,0,0,0
0.649,1952,1,11,1,0.4211,0.28,0,-0.24,NA,0.279,0,1,0.490566038,0.216054498,-0.5169,-0.097089061,0,0,0,0,0,0,0
0.417,1952,3,4,1,0.4211,0.28,0,-0.24,0.027,0.052,0,0,0.361111111,14.1160545,-0.3627,-0.06971803,0,0,0,0,0,0,0
0.56,1952,4,8,1,0.4211,0.28,0,-0.24,NA,0.163,0,0,0.48,-6.083945502,-0.2121,0.1525,0,0,0,0,0,0,0
0.431,1952,5,32,1,0.4211,0.28,0,-0.24,0.004,0.03,0,-1,-0.0875,4.216054498,0.1496,-0.079522754,0,0,0,0,0,0,0
0.393,1952,6,6,1,0.4211,0.28,0,-0.24,0.003,-0.072,0,0,-0.223076923,5.016054498,-0.0206,-0.139501251,0,0,0,0,0,0,0
0.441,1952,7,8,1,0.4211,0.28,0,-0.24,-0.033,-0.011,0,0,-0.185920578,3.116054498,0.4493,-0.069467207,0,0,0,0,0,0,0
