Inspection_ID,Inspection_Date,DBA_Name,AKA_Name,License,Facility_Type,Risk,Address,City,State,Zip,Inspection_Type,Latitude,Longitude,Location,Facility_Type_Clean,criticalCount,seriousCount,minorCount,pass_flag,fail_flag,pastFail,pastCritical,pastSerious,pastMinor,timeSinceLast,firstRecord,ID,LICENSE_ID,ACCOUNT_NUMBER,LEGAL_NAME,DOING_BUSINESS_AS_NAME,ADDRESS,CITY,STATE,ZIP_CODE,WARD,PRECINCT,WARD_PRECINCT,POLICE_DISTRICT,LICENSE_CODE,LICENSE_DESCRIPTION,BUSINESS_ACTIVITY_ID,BUSINESS_ACTIVITY,LICENSE_NUMBER,APPLICATION_TYPE,LICENSE_TERM_START_DATE,LICENSE_TERM_EXPIRATION_DATE,LICENSE_STATUS,LATITUDE,LONGITUDE,minDate,maxDate,ageAtInspection,consumption_on_premises_incidental_activity,tobacco,package_goods,outdoor_patio,public_place_of_amusement,limited_business_license,childrens_services_facility_license,tavern,regulated_business_license,filling_station,caterers_liquor_license,mobile_food_license,precipIntensity,temperatureMax,windSpeed,humidity,heat_burglary,heat_garbage,heat_sanitation,criticalFound
1418492,2014-09-05,FAMILY DOLLAR # 6221,FAMILY DOLLAR # 6221,1472877,Grocery Store,Risk 3 (Low),5725 N BROADWAY ,CHICAGO,IL,60660,Canvass,41.98619344718327,-87.65999896878041,"(41.98619344718327, -87.65999896878041)",Other,0,0,5,1,0,0,0,0,5,1.7835616438356163,0,1472877-20131116,2285210,11071,"FAMILY DOLLAR, INC.",FAMILY DOLLAR # 6221,5725 N BROADWAY,CHICAGO,IL,60660,48,15,48-15,20,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1472877,RENEW,2013-11-16,2015-11-15,AAI,41.986193447,-87.659998969,2004-05-18,2017-11-15,10.306849315068494,0,1,0,0,0,0,0,0,0,0,0,0,0.0026666666666666666,81.81,6.853333333333333,0.6866666666666665,20.386833159797327,8.05680079269531,15.376586155631427,0
1418495,2014-09-08,LALIBELA RESTAURANT,LALIBELA RESTAURANT,1883833,Restaurant,Risk 1 (High),5633-5635 N ASHLAND AVE ,CHICAGO,IL,60660,Canvass,41.9845361933454,-87.66969831454085,"(41.9845361933454, -87.66969831454085)",Restaurant,0,0,2,1,0,0,1,0,5,1.8520547945205479,0,1883833-20130816,2267776,325759,LALIBELA RESTAURANT LLC,LALIBELA RESTAURANT,5633-5635 N ASHLAND AVE 1,CHICAGO,IL,60660,40,33,40-33,20,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1883833,RENEW,2013-08-16,2015-08-15,AAI,41.984536193,-87.669698315,2008-01-22,2019-08-15,6.632876712328767,0,0,0,0,0,0,0,0,0,0,0,0,0.0044,77.27333333333333,5.373333333333332,0.6833333333333332,12.427934257929346,22.7653944075595,13.284933740540485,0
1418496,2014-09-09,THAI SPICE,THAI SPICE,38123,Restaurant,Risk 1 (High),1320 W DEVON AVE ,CHICAGO,IL,60660,Canvass,41.99826122453937,-87.6639441429001,"(41.99826122453937, -87.6639441429001)",Restaurant,0,0,5,1,0,0,0,0,3,0.8767123287671232,0,38123-20130816,2264679,15560,V. DOUANGMACA/T. HUBICH,THAI SPICE,1320 W DEVON AVE 1ST,CHICAGO,IL,60660,49,16,49-16,24,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,38123,RENEW,2013-08-16,2015-08-15,AAI,41.998261225,-87.663944143,2002-08-16,2019-08-15,12.073972602739726,0,0,0,0,0,0,0,0,0,0,0,0,0,74.11666666666666,4.81,0.6266666666666666,21.76604504627523,20.51395010864684,27.223208653487564,0
1418497,2014-09-09,PIZZA   MANIA 2,PIZZA  MANIA 2,2110014,Restaurant,Risk 2 (Medium),5777 N RIDGE AVE ,CHICAGO,IL,60660,Canvass,41.98706118346717,-87.66544832642707,"(41.98706118346717, -87.66544832642707)",Restaurant,0,0,1,1,0,0,0,0,4,1.7397260273972603,0,2110014-20131016,2282565,365408,EL BANBUCO CORP.,PIZZA MANIA 2,5777 N RIDGE AVE GROUND,CHICAGO,IL,60660,48,42,48-42,20,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2110014,RENEW,2013-10-16,2015-10-15,AAI,41.987061183,-87.665448326,2011-10-03,2019-10-15,2.936986301369863,0,0,0,0,0,0,0,0,0,0,0,0,0,74.11666666666666,4.81,0.6266666666666666,7.913781947178216,18.086023067080827,12.26427609352831,0
1418499,2014-09-09,KFC,KFC,1893848,Restaurant,Risk 1 (High),3357 W PETERSON AVE ,CHICAGO,IL,60659,Canvass,41.990214675792274,-87.71383607731778,"(41.990214675792274, -87.71383607731778)",Restaurant,2,0,3,0,1,1,1,0,3,0.6109589041095891,0,1893848-20130216,2224655,329117,"TOMS CHICKEN ENTERPRISES, INC.",KFC,3357 W PETERSON AVE 1ST,CHICAGO,IL,60659,39,41,39-41,17,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1893848,RENEW,2013-02-16,2015-02-15,AAI,41.990214676,-87.713836077,2008-10-07,2019-02-15,5.926027397260274,0,0,0,0,0,0,0,0,0,0,0,0,0,74.11666666666666,4.81,0.6266666666666666,14.906174642915985,20.783727257229714,10.210467227131783,1
1418501,2014-09-10,Eurest Dining Services @ CCH,Eurest Dining Services @ CCH,21589,Restaurant,Risk 1 (High),4025 W PETERSON AVE ,CHICAGO,IL,60646,Canvass,41.99001373389059,-87.72961619868047,"(41.99001373389059, -87.72961619868047)",Restaurant,0,0,4,1,0,0,0,0,3,0.6136986301369863,0,21589-20140416,2309535,8970,"COMPASS GROUP USA, INC.",Eurest Dining Services @ CCH,4025 W PETERSON AVE  1,CHICAGO,IL,60646,39,39,39-39,17,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,21589,RENEW,2014-04-16,2016-04-15,AAI,41.990013734,-87.729616199,2002-05-16,2018-04-15,12.32876712328767,0,0,0,0,0,0,0,0,0,0,0,0,6.666666666666667e-5,76.39999999999999,5.43,0.6333333333333333,5.112251382540406,4.949945683293821,9.009514972529635,0
1418502,2014-09-10,TACO BELL,TACO BELL,1926621,Restaurant,Risk 1 (High),3511 W DEVON AVE ,CHICAGO,IL,60659,Canvass,41.9971778220804,-87.71716703291007,"(41.9971778220804, -87.71716703291007)",Restaurant,0,0,3,1,0,0,0,0,1,0.6164383561643836,0,1926621-20131016,2282070,335861,NJB OPERATIONS INC.,TACO BELL,3511 W DEVON AVE 1ST,CHICAGO,IL,60659,50,25,50-25,17,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1926621,RENEW,2013-10-16,2015-10-15,AAI,41.997177822,-87.717167033,2008-10-03,2019-10-15,5.93972602739726,0,0,0,0,0,0,0,0,0,0,0,0,6.666666666666667e-5,76.39999999999999,5.43,0.6333333333333333,2.2485006464967543,11.90936890347474,0.1367723939975316,0
1418504,2014-09-10,CASITA DE NIEVE,CASITA DE NIEVE,2245279,Restaurant,Risk 2 (Medium),1622 W MORSE AVE ,CHICAGO,IL,60626,Canvass,42.007932100342174,-87.6710036288956,"(42.007932100342174, -87.6710036288956)",Restaurant,0,0,1,1,0,0,0,0,0,2,1,2245279-20130514,2245279,379542,ARCENIA ANDREA SOLIS,CASITA DE NIEVE,1622 W MORSE AVE,CHICAGO,IL,60626,49,39,49-39,24,1006,Retail Food Establishment,782,Sale of Food Prepared Onsite Without Dining Area,2245279,ISSUE,2013-05-14,2015-05-15,AAI,42.0079321,-87.671003629,2013-05-14,2017-05-15,1.326027397260274,0,0,0,0,0,0,0,0,0,0,0,0,6.666666666666667e-5,76.39999999999999,5.43,0.6333333333333333,36.20394927389101,4.718776993959289,24.31144794531997,0
1418505,2014-09-11,KIKKA,KIKKA,1898472,Restaurant,Risk 1 (High),6020 N CICERO AVE ,CHICAGO,IL,60646,Canvass,41.990494771830264,-87.74847741422931,"(41.990494771830264, -87.74847741422931)",Restaurant,0,0,1,1,0,0,0,0,0,0.6794520547945205,0,1898472-20121116,2187722,314626,ITO INCORPORATED,KIKKA,6020 N CICERO AVE 1ST FLOOR 1ST,CHICAGO,IL,60646,39,15,39-15,16,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1898472,RENEW,2012-11-16,2014-11-15,AAI,41.990494772,-87.748477414,2008-04-23,2018-11-15,6.389041095890411,0,0,0,0,0,0,0,0,0,0,0,0,0.010066666666666666,77.94666666666667,8.373333333333333,0.6933333333333334,0.35531394180812975,9.273664680980062,0.019202697344704613,0
1418508,2014-09-11,MIDORI JAPANESE RESTAURANT,MIDORI JAPANESE RESTAURANT,13058,Restaurant,Risk 1 (High),3310 W BRYN MAWR AVE ,CHICAGO,IL,60659,Canvass,41.98314232407871,-87.71178764492834,"(41.98314232407871, -87.71178764492834)",Restaurant,0,0,5,1,0,1,0,1,4,0.5205479452054794,0,13058-20130216,2222622,6190,"MAHA, INC.",MIDORI JAPANESE RESTAURANT,3310 W BRYN MAWR AVE 1ST,CHICAGO,IL,60659,39,16,39-16,17,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,13058,RENEW,2013-02-16,2015-02-15,AAI,41.983142324,-87.711787645,2002-05-16,2019-02-15,12.331506849315069,1,0,0,0,0,0,0,0,0,0,0,0,0.010066666666666666,77.94666666666667,8.373333333333333,0.6933333333333334,29.01603481148514,23.72777091811497,19.0656513250852,0
1418509,2014-09-11,SUBWAY 14641,SUBWAY 14641,1445516,Restaurant,Risk 1 (High),5240 N PULASKI RD ,CHICAGO,IL,60630,Canvass,41.976752313791025,-87.7284136216287,"(41.976752313791025, -87.7284136216287)",Restaurant,0,0,3,1,0,0,0,0,3,0.6301369863013698,0,1445516-20140416,2311118,267891,FAZAL DEVELOPMENT NETWORK INC,SUBWAY 14641,5240 N PULASKI RD,CHICAGO,IL,60630,39,38,39-38,17,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1445516,RENEW,2014-04-16,2016-04-15,AAI,41.976752314,-87.728413622,2003-12-05,2018-04-15,10.775342465753425,0,0,0,0,0,0,0,0,0,0,0,0,0.010066666666666666,77.94666666666667,8.373333333333333,0.6933333333333334,0.7386414685520348,1.439057540015981,9.884411816880817,0
1418512,2014-09-12,PIZZA HUT #405100,PIZZA HUT,43670,Restaurant,Risk 1 (High),3451 W DEVON AVE ,CHICAGO,IL,60659,Canvass,41.997181776025826,-87.71623480380589,"(41.997181776025826, -87.71623480380589)",Restaurant,0,0,3,1,0,0,0,0,6,0.6054794520547945,0,43670-20140516,2315624,10232,"PIZZA HUT OF AMERICA, LLC",PIZZA HUT #405100,3451 W DEVON AVE 1ST,CHICAGO,IL,60659,50,25,50-25,17,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,43670,RENEW,2014-05-16,2016-05-15,AAI,41.997181776,-87.716234804,2002-05-16,2018-05-15,12.334246575342465,1,0,0,0,0,0,0,0,0,0,0,0,0.010066666666666666,71.87333333333333,10.056666666666667,0.7400000000000001,1.527610407399835,6.735877600111664,0.1526476895494729,0
1418513,2014-09-12,KAM KONG CAFE,KAM KONG CAFE,2138575,Restaurant,Risk 1 (High),6261 N MCCORMICK RD ,CHICAGO,IL,60659,Canvass,41.995670009567625,-87.71266459814409,"(41.995670009567625, -87.71266459814409)",Restaurant,0,0,9,1,0,0,1,0,5,0.4904109589041096,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.010066666666666666,71.87333333333333,10.056666666666667,0.7400000000000001,4.821484745457548,4.450273678679337,2.1318793118590817,0
1418514,2014-09-15,POTBELLY SANDWICH WORKS,POTBELLY SANDWICH SHOP,2262715,Restaurant,Risk 1 (High),5961 N LINCOLN AVE ,CHICAGO,IL,60659,Canvass,41.989505816497164,-87.70565776952233,"(41.989505816497164, -87.70565776952233)",Restaurant,0,0,3,1,0,0,1,2,1,0.6876712328767123,0,2262715-20130807,2262715,65004,"POTBELLY SANDWICH WORKS, LLC",POTBELLY SANDWICH WORKS,5961 N LINCOLN AVE 1 104,CHICAGO,IL,60659,40,29,40-29,20,1006,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,2262715,ISSUE,2013-08-07,2015-01-15,AAI,41.989505816,-87.70565777,2013-08-07,2019-01-15,1.106849315068493,0,0,0,0,0,0,0,0,0,0,0,0,0.001,58.93666666666667,7.596666666666667,0.7466666666666666,8.698316533931223,14.27561668020228,8.963785437742233,0
1418515,2014-09-16,PANERA BREAD,PANERA BREAD,1475890,Restaurant,Risk 1 (High),6059 N LINCOLN AVE ,CHICAGO,IL,60659,Canvass,41.99191947239194,-87.70963133440333,"(41.99191947239194, -87.70963133440333)",Restaurant,0,1,4,0,1,0,0,0,2,0.7013698630136986,0,1475890-20130416,2236798,207283,"PANERA, LLC",PANERA BREAD,6059 N LINCOLN AVE  C,CHICAGO,IL,60659,50,23,50-23,24,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1475890,RENEW,2013-04-16,2015-04-15,AAI,41.991919472,-87.709631334,2004-05-05,2019-04-15,10.372602739726027,0,0,0,0,0,0,0,0,0,0,0,0,2e-4,60.34,5.1466666666666665,0.7366666666666667,13.048722325096096,9.86031524449206,8.964537450661187,0
1418517,2014-09-16,PAPA JACK'S BAR & GRILL,BLACK SHEEP,25946,Restaurant,Risk 1 (High),2535-2537 W PETERSON AVE ,CHICAGO,IL,60659,Canvass,41.9903656885798,-87.69353289993734,"(41.9903656885798, -87.69353289993734)",Restaurant,0,0,5,1,0,0,0,0,5,0.5095890410958904,0,25946-20130216,2222694,10678,D C HENNING INC,BLACK SHEEP,2535-2537 W PETERSON AVE,CHICAGO,IL,60659,40,15,40-15,20,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,25946,RENEW,2013-02-16,2015-02-15,AAI,41.990365689,-87.6935329,2002-05-16,2019-02-15,12.345205479452055,0,0,0,0,0,0,0,1,0,0,0,0,2e-4,60.34,5.1466666666666665,0.7366666666666667,17.42521822635358,22.843327074661293,43.1094802174273,0
1418518,2014-09-16,SERENA  RESTAURANT,SERENA  RESTAURANT,2152231,Restaurant,Risk 1 (High),2309-2311 W DEVON AVE ,CHICAGO,IL,60659,Canvass,41.99765535340108,-87.68784050345002,"(41.99765535340108, -87.68784050345002)",Restaurant,0,0,6,1,0,0,0,0,4,1,0,2152231-20140516,2319168,371586,MIAN SEHIB CORPORATION,SERENA RESTAURANT,2309 - 2311 W DEVON AVE 1ST,CHICAGO,IL,60659,50,32,50-32,24,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2152231,RENEW,2014-05-16,2016-05-15,AAI,41.997655353,-87.687840503,2012-05-14,2018-05-15,2.3424657534246576,0,0,0,0,0,0,0,0,0,0,0,0,2e-4,60.34,5.1466666666666665,0.7366666666666667,24.66423400974368,23.18300332060708,10.6526845643406,0
1418520,2014-09-18,SUPERIOR FOOD MART,SUPERIOR FOOD MART,58525,Grocery Store,Risk 3 (Low),5723 N CALIFORNIA AVE ,CHICAGO,IL,60659,Canvass,41.98571758747685,-87.69909642963309,"(41.98571758747685, -87.69909642963309)",Other,0,0,4,1,0,0,0,0,0,2,1,58525-20130216,2222822,17818,"NEELAM, INC.",SUPERIOR FOOD MART,5723 N CALIFORNIA AVE,CHICAGO,IL,60659,40,2,40-2,20,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,58525,RENEW,2013-02-16,2015-02-15,AAI,41.985717587,-87.69909643,2002-02-16,2019-02-15,12.594520547945205,0,1,0,0,0,0,0,0,0,0,0,0,6.666666666666667e-5,63.57,3.2566666666666664,0.7233333333333333,20.439662405870372,20.65871824768957,42.83413344978414,0
1418521,2014-09-18,HOMESTEAD,HOMESTEAD,2203566,Restaurant,Risk 1 (High),6144 N LINCOLN AVE ,CHICAGO,IL,60659,Canvass,41.99368669251754,-87.71296649138158,"(41.99368669251754, -87.71296649138158)",Restaurant,0,0,2,1,0,0,0,0,4,0.4383561643835616,0,2203566-20130108,2203566,377744,"HOMESTEAD RESTAURANT, LLC",HOMESTEAD,6144 N LINCOLN AVE 1ST,CHICAGO,IL,60659,50,25,50-25,17,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2203566,ISSUE,2013-01-08,2015-01-15,AAI,41.993686693,-87.712966491,2013-01-08,2015-01-15,1.6931506849315068,0,0,0,0,0,0,0,0,0,0,0,0,6.666666666666667e-5,63.57,3.2566666666666664,0.7233333333333333,4.068153851403466,8.324769039715603,3.4855893343061686,0
1418523,2014-09-18,SERGIO'S TAQUERIA PIZZA INC.,SERGIO'S TAQUERIA PIZZA,1447363,Restaurant,Risk 1 (High),3253 W BRYN MAWR AVE ,CHICAGO,IL,60659,Canvass,41.982933189164974,-87.71098225381141,"(41.982933189164974, -87.71098225381141)",Restaurant,0,0,2,1,0,0,0,0,3,0.44931506849315067,0,1447363-20130216,2223928,270993,SERGIO'S TAZUERIA PIZZA INC.,SERGIO'S TAQUERIA PIZZA INC.,3253 W BRYN MAWR AVE,CHICAGO,IL,60659,39,48,39-48,17,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1447363,RENEW,2013-02-16,2015-02-15,AAI,41.982933189,-87.710982254,2003-12-31,2019-02-15,10.723287671232876,0,0,0,0,0,0,0,0,0,0,0,0,6.666666666666667e-5,63.57,3.2566666666666664,0.7233333333333333,27.667545179708746,24.18079120426182,18.039030242436255,0
1418524,2014-09-18,ARCADIA FOOD WINE & SPIRITS,ARCADIA FOOD WINE & SPIRITS,1797,Grocery Store,Risk 3 (Low),3201 W BRYN MAWR AVE ,CHICAGO,IL,60659,Canvass,41.982956973821615,-87.70893337023193,"(41.982956973821615, -87.70893337023193)",Other,0,0,3,1,0,0,0,0,0,2,1,1797-20130216,2222529,351,ARCADIA FOOD & LIQUOR INC.,ARCADIA FOOD & LIQUOR INC.,3201 W BRYN MAWR AVE 1ST,CHICAGO,IL,60659,39,49,39-49,17,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1797,RENEW,2013-02-16,2015-02-15,AAI,41.982956974,-87.70893337,2002-05-16,2019-02-15,12.35068493150685,0,1,1,0,0,0,0,0,0,0,0,0,6.666666666666667e-5,63.57,3.2566666666666664,0.7233333333333333,19.175006908496222,19.238465565000485,11.846821083712106,0
1418525,2014-09-19,EDGEBROOK COFFEE SHOP,EDGEBROOK COFFEE SHOP,2252317,Restaurant,Risk 1 (High),6322 N CENTRAL AVE ,CHICAGO,IL,60646,Canvass,41.99663043056777,-87.76418727058214,"(41.99663043056777, -87.76418727058214)",Restaurant,0,0,4,1,0,0,0,0,3,0.5205479452054794,0,2252317-20130522,2252317,380309,Distinctive Food Concepts Inc,Edgebrook Coffee Shop,6322 N CENTRAL AVE 1,CHICAGO,IL,60646,39,NA,39-,NA,1006,Retail Food Establishment,781,Sale of Food Prepared Onsite With Dining Area,2252317,ISSUE,2013-05-22,2015-06-15,AAI,41.996630431,-87.764187271,2013-05-22,2019-06-15,1.3287671232876712,0,0,0,0,0,0,0,0,0,0,0,0,0,65.67999999999999,3.866666666666667,0.7166666666666667,5.391710941710559,7.216745131623265,3.1369782395259453e-6,0
1418526,2014-09-19,4 HERMANOS TOO,4 HERMANOS TOO,1887531,Restaurant,Risk 1 (High),6145 W TOUHY AVE ,CHICAGO,IL,60646,Canvass,42.011897249984614,-87.78101877448346,"(42.011897249984614, -87.78101877448346)",Restaurant,0,0,4,1,0,0,0,0,4,0.4876712328767123,0,1887531-20121116,2187877,326632,ERIC ESCOBAR,4 HERMANOS TOO,6145 W TOUHY AVE 1ST,CHICAGO,IL,60646,41,39,41-39,16,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1887531,RENEW,2012-11-16,2014-11-15,AAI,42.01189725,-87.781018774,2008-02-04,2018-11-15,6.627397260273972,0,0,0,0,0,0,0,0,0,0,0,0,0,65.67999999999999,3.866666666666667,0.7166666666666667,9.373873181401495e-5,9.677851233342004,2.465613758143085,0
1418527,2014-09-19,THONG THAI RESTAURANT,THONG THAI RESTAURANT,1143479,Restaurant,Risk 1 (High),6247 W TOUHY AVE ,CHICAGO,IL,60646,Canvass,42.01189349907908,-87.78376979556627,"(42.01189349907908, -87.78376979556627)",Restaurant,0,0,4,1,0,0,0,0,4,0.4876712328767123,0,1143479-20121116,2186830,214886,THONG THAI LTD,THONG THAI RESTAURANT,6247 W TOUHY AVE,CHICAGO,IL,60646,41,10,41-10,16,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1143479,RENEW,2012-11-16,2014-11-15,AAI,42.011893499,-87.783769796,2001-11-16,2016-11-15,12.849315068493151,0,0,0,0,0,0,0,0,0,0,0,0,0,65.67999999999999,3.866666666666667,0.7166666666666667,2.158976973623835e-6,8.047455221412413,0.48290846208791266,0
1418528,2014-09-19,PAPA CHRIS PLACE INC,PAPA CHRIS PLACE INC,10750,Restaurant,Risk 1 (High),6235 W TOUHY AVE ,CHICAGO,IL,60646,Canvass,42.01189351273224,-87.7832595227764,"(42.01189351273224, -87.7832595227764)",Restaurant,0,0,2,1,0,0,0,0,5,0.4876712328767123,0,10750-20121116,2185544,4698,PAPA CHRIS PLACE INC,PAPA CHRIS PLACE INC,6235 W TOUHY AVE  1ST,CHICAGO,IL,60646,41,10,41-10,16,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,10750,RENEW,2012-11-16,2014-11-15,AAI,42.011893513,-87.783259523,2002-11-16,2018-11-15,11.849315068493151,0,0,0,0,0,0,0,0,0,0,0,0,0,65.67999999999999,3.866666666666667,0.7166666666666667,4.715028987891635e-6,8.4937518225697,0.712613656988211,0
1418529,2014-09-22,DUKES,DUKES,56642,Restaurant,Risk 1 (High),5659 N CENTRAL AVE ,CHICAGO,IL,60646,Canvass,41.984618430365195,-87.76815926802585,"(41.984618430365195, -87.76815926802585)",Restaurant,0,2,5,0,1,0,0,0,4,0.5726027397260274,0,56642-20121116,2186556,64652,DONG KEE AHN,DUKES,5659 N CENTRAL AVE  1,CHICAGO,IL,60646,45,30,45-30,16,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,56642,RENEW,2012-11-16,2014-11-15,AAI,41.98461843,-87.768159268,2001-11-16,2014-11-15,12.857534246575343,0,0,0,0,0,0,0,0,0,0,0,0,0.002,74.08333333333333,11.39,0.6866666666666666,2.2783668216824684,17.030415918943948,4.645901289934158,0
1418530,2014-09-23,Queen of All Saints,Queen of All Saints,1981908,School,Risk 3 (Low),6230 N Lemont ST ,CHICAGO,IL,60646,Canvass,41.994587008562675,-87.744563423364,"(41.994587008562675, -87.744563423364)",Other,0,0,7,1,0,0,0,0,3,0.8410958904109589,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.002,70.7,9.263333333333334,0.7066666666666667,0.12370668177394531,20.682987057792026,0.019592021294727993,0
1418532,2014-09-23,MOHER PUBLIC HOUSE,MOHER PUBLIC HOUSE,2147874,Restaurant,Risk 1 (High),5310 W DEVON AVE ,CHICAGO,IL,60646,Canvass,41.997435233866156,-87.76125861652775,"(41.997435233866156, -87.76125861652775)",Restaurant,0,0,3,1,0,0,0,0,7,0.6712328767123288,0,2147874-20140616,2325659,371316,"MOHER PUBLIC HOUSE, LLC",CITY'S EDGE BAR & GRILL,5310 W DEVON AVE 1,CHICAGO,IL,60646,41,19,41-19,16,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2147874,RENEW,2014-06-16,2016-06-15,AAI,41.997435234,-87.761258617,2012-06-15,2018-06-15,2.2739726027397262,1,0,0,0,0,0,0,0,0,0,0,0,0.002,70.7,9.263333333333334,0.7066666666666667,11.719591106953276,19.923355894946745,1.183410274433231e-7,0
1418533,2014-09-23,VILLA ROSA PIZZA AND PASTA,VILLA ROSA PIZZA AND PASTA,1887536,Restaurant,Risk 1 (High),5345 W DEVON AVE ,CHICAGO,IL,60646,Canvass,41.99722474001257,-87.7625872415933,"(41.99722474001257, -87.7625872415933)",Restaurant,0,0,3,1,0,0,0,0,4,0.6465753424657534,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.002,70.7,9.263333333333334,0.7066666666666667,9.60085305588057,14.767359976318284,7.898853695576252e-7,0
1418534,2014-09-24,St. Mary of the Wood School,St. Mary of the Wood School,1878517,School,Risk 3 (Low),7033 N Moselle ST ,CHICAGO,IL,60646,Canvass,42.00834548005445,-87.77703900020178,"(42.00834548005445, -87.77703900020178)",Other,0,0,1,1,0,0,0,0,1,0.8438356164383561,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.0014999999999999998,68.67,5.91,0.6733333333333333,0.2037684354279582,7.179215968314555,0.9658213460799188,0
1418535,2014-09-24,"IVY'S BURGERS, HOT DOGS AND FRIES","IVY'S BURGERS, HOT DOGS AND FRIES",2141172,Restaurant,Risk 1 (High),5419 W DEVON AVE ,CHICAGO,IL,60646,Canvass,41.99721918706988,-87.7645546496093,"(41.99721918706988, -87.7645546496093)",Restaurant,0,0,5,1,0,0,0,0,1,0.673972602739726,0,2141172-20140316,2307262,369852,"HOT STOVE RESTAURANT GROUP, INC.","IVY'S BURGERS, HOT DOGS AND FRIES",5419 W DEVON AVE,CHICAGO,IL,60646,39,14,39-14,16,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2141172,RENEW,2014-03-16,2016-03-15,AAI,41.997219187,-87.76455465,2012-03-02,2018-03-15,2.5643835616438357,0,0,0,0,0,0,0,0,0,0,0,0,0.0014999999999999998,68.67,5.91,0.6733333333333333,4.375733385620136,7.746214387878701,1.2755774225247146e-5,0
1418536,2014-09-24,RAY HARRINGTON CATERING COMPANY,RAY HARRINGTON CATERING COMPANY,1914850,Restaurant,Risk 1 (High),5685 N MILWAUKEE AVE ,CHICAGO,IL,60646,Canvass,41.985048352622336,-87.77612157068242,"(41.985048352622336, -87.77612157068242)",Restaurant,0,0,2,1,0,0,0,1,3,0.6657534246575343,0,1914850-20131016,2280241,33742,RAY HARRINGTON CATERING COMPANY,RAY HARRINGTON CATERING COMPANY,5685 N MILWAUKEE AVE 1ST,CHICAGO,IL,60646,45,9,45-9,16,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1914850,RENEW,2013-10-16,2015-10-15,AAI,41.985048353,-87.776121571,2008-09-16,2019-10-15,6.024657534246575,0,0,0,0,0,0,0,0,0,0,0,0,0.0014999999999999998,68.67,5.91,0.6733333333333333,6.85723810735181,19.090261402692768,2.501538322359282,0
1418537,2014-09-24,"My Mart Citgo, Inc",My Mart Citgo,2060705,Grocery Store,Risk 3 (Low),5726 N NAGLE AVE ,CHICAGO,IL,60646,Canvass,41.98548013780764,-87.78783171823109,"(41.98548013780764, -87.78783171823109)",Other,0,0,4,1,0,0,0,0,0,2,1,2060705-20121116,2188447,357162,"MY MART CITGO, INC.","MY MART CITGO, INC.",5726 N NAGLE AVE 1 1,CHICAGO,IL,60646,41,21,41-21,16,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2060705,RENEW,2012-11-16,2014-11-15,AAI,41.985480138,-87.787831718,2010-11-08,2018-11-15,3.8794520547945206,0,1,0,0,0,0,0,0,0,1,0,0,0.0014999999999999998,68.67,5.91,0.6733333333333333,1.0959482265835778,16.466554338195895,12.239473590057953,0
